"","filename","species_tree","alignment","beast_run","gamma_stat"
"2922","article_0_2_0_0_0.RDa",2,1,1,10.6849744775714
"2923","article_0_2_0_0_0.RDa",2,1,1,9.93112324719222
"2924","article_0_2_0_0_0.RDa",2,1,1,9.8043286182131
"2925","article_0_2_0_0_0.RDa",2,1,1,8.96138269010378
"2926","article_0_2_0_0_0.RDa",2,1,1,8.86373930002667
"2927","article_0_2_0_0_0.RDa",2,1,1,9.73698288256502
"2928","article_0_2_0_0_0.RDa",2,1,1,10.4122381083517
"2929","article_0_2_0_0_0.RDa",2,1,1,10.6836616789687
"2930","article_0_2_0_0_0.RDa",2,1,1,9.51432569928364
"2931","article_0_2_0_0_0.RDa",2,1,2,11.3549327347769
"2932","article_0_2_0_0_0.RDa",2,1,2,9.2859334318589
"2933","article_0_2_0_0_0.RDa",2,1,2,7.56034741890467
"2934","article_0_2_0_0_0.RDa",2,1,2,8.46327311461438
"2935","article_0_2_0_0_0.RDa",2,1,2,8.55468546702624
"2936","article_0_2_0_0_0.RDa",2,1,2,8.35117160651492
"2937","article_0_2_0_0_0.RDa",2,1,2,7.33635290391844
"2938","article_0_2_0_0_0.RDa",2,1,2,8.27584491408268
"2939","article_0_2_0_0_0.RDa",2,1,2,8.65446262522597
"2940","article_0_2_0_0_0.RDa",2,1,2,7.92502085948829
"2941","article_0_2_0_0_0.RDa",2,2,1,7.26387992906507
"2942","article_0_2_0_0_0.RDa",2,2,1,4.11476524297119
"2943","article_0_2_0_0_0.RDa",2,2,1,4.42896096640529
"2944","article_0_2_0_0_0.RDa",2,2,1,6.4315666736357
"2945","article_0_2_0_0_0.RDa",2,2,1,6.59774191545311
"2946","article_0_2_0_0_0.RDa",2,2,1,7.81777762429745
"2947","article_0_2_0_0_0.RDa",2,2,1,6.57612378886777
"2948","article_0_2_0_0_0.RDa",2,2,1,7.62411137232317
"2949","article_0_2_0_0_0.RDa",2,2,1,7.55435887139356
"2950","article_0_2_0_0_0.RDa",2,2,1,7.27971816909205
"2951","article_0_2_0_0_0.RDa",2,2,2,13.760913273513
"2952","article_0_2_0_0_0.RDa",2,2,2,13.6314123058297
"2953","article_0_2_0_0_0.RDa",2,2,2,12.0757786559089
"2954","article_0_2_0_0_0.RDa",2,2,2,12.7041340554231
"2955","article_0_2_0_0_0.RDa",2,2,2,12.0779085724732
"2956","article_0_2_0_0_0.RDa",2,2,2,13.3396871396798
"2957","article_0_2_0_0_0.RDa",2,2,2,13.8983640478578
"2958","article_0_2_0_0_0.RDa",2,2,2,13.4175292053215
"2959","article_0_2_0_0_0.RDa",2,2,2,12.9467698731249
"2960","article_0_2_0_0_0.RDa",2,2,2,12.4963281550509
"2961","article_0_2_0_0_1.RDa",1,1,1,12.6265484752961
"2962","article_0_2_0_0_1.RDa",1,1,1,12.5458887421091
"2963","article_0_2_0_0_1.RDa",1,1,1,11.8837018190628
"2964","article_0_2_0_0_1.RDa",1,1,1,11.7535195140421
"2965","article_0_2_0_0_1.RDa",1,1,1,12.8495337150263
"2966","article_0_2_0_0_1.RDa",1,1,1,13.4368453791098
"2967","article_0_2_0_0_1.RDa",1,1,1,12.2703395507053
"2968","article_0_2_0_0_1.RDa",1,1,1,12.7132920389178
"2969","article_0_2_0_0_1.RDa",1,1,1,12.2458983092042
"2970","article_0_2_0_0_1.RDa",1,1,1,13.3153604545044
"2971","article_0_2_0_0_1.RDa",1,1,2,11.0732857782359
"2972","article_0_2_0_0_1.RDa",1,1,2,10.013356497473
"2973","article_0_2_0_0_1.RDa",1,1,2,9.43585906901359
"2974","article_0_2_0_0_1.RDa",1,1,2,10.0876322073555
"2975","article_0_2_0_0_1.RDa",1,1,2,9.09318446991738
"2976","article_0_2_0_0_1.RDa",1,1,2,9.15374617165953
"2977","article_0_2_0_0_1.RDa",1,1,2,6.99812420391237
"2978","article_0_2_0_0_1.RDa",1,1,2,6.96077988278593
"2979","article_0_2_0_0_1.RDa",1,1,2,5.34699833305256
"2980","article_0_2_0_0_1.RDa",1,1,2,6.29959522485562
"2981","article_0_2_0_0_1.RDa",1,2,1,12.3422801245977
"2982","article_0_2_0_0_1.RDa",1,2,1,12.8852599216024
"2983","article_0_2_0_0_1.RDa",1,2,1,11.0074009822923
"2984","article_0_2_0_0_1.RDa",1,2,1,10.7311530459737
"2985","article_0_2_0_0_1.RDa",1,2,1,11.0103149850431
"2986","article_0_2_0_0_1.RDa",1,2,1,11.0718457623554
"2987","article_0_2_0_0_1.RDa",1,2,1,11.51756765008
"2988","article_0_2_0_0_1.RDa",1,2,1,11.6327703212512
"2989","article_0_2_0_0_1.RDa",1,2,1,11.0171069463645
"2990","article_0_2_0_0_1.RDa",1,2,1,11.951818950567
"2991","article_0_2_0_0_1.RDa",1,2,2,10.4572944750319
"2992","article_0_2_0_0_1.RDa",1,2,2,11.2948634104386
"2993","article_0_2_0_0_1.RDa",1,2,2,10.6104769284433
"2994","article_0_2_0_0_1.RDa",1,2,2,10.4112862429251
"2995","article_0_2_0_0_1.RDa",1,2,2,11.8273694965819
"2996","article_0_2_0_0_1.RDa",1,2,2,12.1641521292005
"2997","article_0_2_0_0_1.RDa",1,2,2,13.0571982155732
"2998","article_0_2_0_0_1.RDa",1,2,2,13.3521459053815
"2999","article_0_2_0_0_1.RDa",1,2,2,14.3403799007668
"3000","article_0_2_0_0_1.RDa",1,2,2,15.2556416359711
"3001","article_0_2_0_0_1.RDa",2,1,1,11.3793642066338
"3002","article_0_2_0_0_1.RDa",2,1,1,12.3716985637551
"3003","article_0_2_0_0_1.RDa",2,1,1,12.2057289674485
"3004","article_0_2_0_0_1.RDa",2,1,1,11.3256181279041
"3005","article_0_2_0_0_1.RDa",2,1,1,10.598943577305
"3006","article_0_2_0_0_1.RDa",2,1,1,10.8903995243172
"3007","article_0_2_0_0_1.RDa",2,1,1,13.3534235345224
"3008","article_0_2_0_0_1.RDa",2,1,1,12.8024346816934
"3009","article_0_2_0_0_1.RDa",2,1,1,10.6773506212558
"3010","article_0_2_0_0_1.RDa",2,1,1,11.8492716821625
"3011","article_0_2_0_0_1.RDa",2,1,2,6.12673491365922
"3012","article_0_2_0_0_1.RDa",2,1,2,7.06087121444354
"3013","article_0_2_0_0_1.RDa",2,1,2,7.63338135245802
"3014","article_0_2_0_0_1.RDa",2,1,2,9.3808765975526
"3015","article_0_2_0_0_1.RDa",2,1,2,10.1811741911519
"3016","article_0_2_0_0_1.RDa",2,1,2,11.1749945717498
"3017","article_0_2_0_0_1.RDa",2,1,2,11.6091245469199
"3018","article_0_2_0_0_1.RDa",2,1,2,10.6910564312369
"3019","article_0_2_0_0_1.RDa",2,1,2,11.0947653113171
"3020","article_0_2_0_0_1.RDa",2,1,2,9.95617600354669
"3021","article_0_2_0_0_1.RDa",2,2,1,11.5920955064974
"3022","article_0_2_0_0_1.RDa",2,2,1,9.16384310253215
"3023","article_0_2_0_0_1.RDa",2,2,1,9.12604338113765
"3024","article_0_2_0_0_1.RDa",2,2,1,8.48460710725445
"3025","article_0_2_0_0_1.RDa",2,2,1,9.43143875737363
"3026","article_0_2_0_0_1.RDa",2,2,1,9.51909173570266
"3027","article_0_2_0_0_1.RDa",2,2,1,10.4212596981037
"3028","article_0_2_0_0_1.RDa",2,2,1,11.3804971350223
"3029","article_0_2_0_0_1.RDa",2,2,1,11.8708069915297
"3030","article_0_2_0_0_1.RDa",2,2,1,13.5962572377231
"3031","article_0_2_0_0_1.RDa",2,2,2,14.7219945721064
"3032","article_0_2_0_0_1.RDa",2,2,2,15.3423182071528
"3033","article_0_2_0_0_1.RDa",2,2,2,15.1449935518405
"3034","article_0_2_0_0_1.RDa",2,2,2,15.1584987852496
"3035","article_0_2_0_0_1.RDa",2,2,2,15.8099714543464
"3036","article_0_2_0_0_1.RDa",2,2,2,15.7806835449356
"3037","article_0_2_0_0_1.RDa",2,2,2,15.8040429912674
"3038","article_0_2_0_0_1.RDa",2,2,2,15.4620546216458
"3039","article_0_2_0_0_1.RDa",2,2,2,15.6284912899736
"3040","article_0_2_0_0_1.RDa",2,2,2,16.397051639755
"3041","article_0_2_0_1_0.RDa",1,1,1,7.60700582330411
"3042","article_0_2_0_1_0.RDa",1,1,1,0.998206377407761
"3043","article_0_2_0_1_0.RDa",1,1,1,-1.2842458793957
"3044","article_0_2_0_1_0.RDa",1,1,1,-2.91431507720996
"3045","article_0_2_0_1_0.RDa",1,1,1,-3.8839152346444
"3046","article_0_2_0_1_0.RDa",1,1,1,-4.70584604464035
"3047","article_0_2_0_1_0.RDa",1,1,1,-4.80452602509006
"3048","article_0_2_0_1_0.RDa",1,1,1,-5.44541880720348
"3049","article_0_2_0_1_0.RDa",1,1,1,-5.80964617626531
"3050","article_0_2_0_1_0.RDa",1,1,1,-5.7800626151964
"3051","article_0_2_0_1_0.RDa",1,1,2,7.69440755962962
"3052","article_0_2_0_1_0.RDa",1,1,2,3.79105992691101
"3053","article_0_2_0_1_0.RDa",1,1,2,1.05429380007851
"3054","article_0_2_0_1_0.RDa",1,1,2,-0.722045748547559
"3055","article_0_2_0_1_0.RDa",1,1,2,-2.5317644890747
"3056","article_0_2_0_1_0.RDa",1,1,2,-3.44581610628276
"3057","article_0_2_0_1_0.RDa",1,1,2,-4.92108013005422
"3058","article_0_2_0_1_0.RDa",1,1,2,-5.55725394741715
"3059","article_0_2_0_1_0.RDa",1,1,2,-5.45852766265772
"3060","article_0_2_0_1_0.RDa",1,1,2,-5.64464983489295
"3061","article_0_2_0_1_0.RDa",1,2,1,6.9893611023688
"3062","article_0_2_0_1_0.RDa",1,2,1,2.66834871174557
"3063","article_0_2_0_1_0.RDa",1,2,1,0.350690421813773
"3064","article_0_2_0_1_0.RDa",1,2,1,-2.3951607384587
"3065","article_0_2_0_1_0.RDa",1,2,1,-4.19617186131103
"3066","article_0_2_0_1_0.RDa",1,2,1,-5.06421605591215
"3067","article_0_2_0_1_0.RDa",1,2,1,-5.41435933082389
"3068","article_0_2_0_1_0.RDa",1,2,1,-5.90402472823291
"3069","article_0_2_0_1_0.RDa",1,2,1,-5.86009834763419
"3070","article_0_2_0_1_0.RDa",1,2,1,-5.7648166149103
"3071","article_0_2_0_1_0.RDa",1,2,2,6.89984819317313
"3072","article_0_2_0_1_0.RDa",1,2,2,1.4660255184393
"3073","article_0_2_0_1_0.RDa",1,2,2,-0.886760463719506
"3074","article_0_2_0_1_0.RDa",1,2,2,-2.08277145194383
"3075","article_0_2_0_1_0.RDa",1,2,2,-3.84706252024757
"3076","article_0_2_0_1_0.RDa",1,2,2,-5.70220517655582
"3077","article_0_2_0_1_0.RDa",1,2,2,-6.3413171397829
"3078","article_0_2_0_1_0.RDa",1,2,2,-6.57774310864458
"3079","article_0_2_0_1_0.RDa",1,2,2,-6.43627281198324
"3080","article_0_2_0_1_0.RDa",1,2,2,-6.9288940892886
"3081","article_0_2_0_1_0.RDa",2,1,1,7.00375988813443
"3082","article_0_2_0_1_0.RDa",2,1,1,4.94996919544798
"3083","article_0_2_0_1_0.RDa",2,1,1,0.960132069370342
"3084","article_0_2_0_1_0.RDa",2,1,1,-1.30068189333639
"3085","article_0_2_0_1_0.RDa",2,1,1,-2.87269496076296
"3086","article_0_2_0_1_0.RDa",2,1,1,-4.54470181795457
"3087","article_0_2_0_1_0.RDa",2,1,1,-5.56155389636281
"3088","article_0_2_0_1_0.RDa",2,1,1,-5.7732978810243
"3089","article_0_2_0_1_0.RDa",2,1,1,-6.15477647175979
"3090","article_0_2_0_1_0.RDa",2,1,1,-6.18873859567426
"3091","article_0_2_0_1_0.RDa",2,1,2,8.09468519134416
"3092","article_0_2_0_1_0.RDa",2,1,2,4.6460952641265
"3093","article_0_2_0_1_0.RDa",2,1,2,0.885736878197246
"3094","article_0_2_0_1_0.RDa",2,1,2,-1.4527940498372
"3095","article_0_2_0_1_0.RDa",2,1,2,-2.86598355318817
"3096","article_0_2_0_1_0.RDa",2,1,2,-3.59670112584531
"3097","article_0_2_0_1_0.RDa",2,1,2,-4.30235074788177
"3098","article_0_2_0_1_0.RDa",2,1,2,-4.976227222735
"3099","article_0_2_0_1_0.RDa",2,1,2,-5.15936891508575
"3100","article_0_2_0_1_0.RDa",2,1,2,-5.40132976704323
"3101","article_0_2_0_1_0.RDa",2,2,1,7.54660853391404
"3102","article_0_2_0_1_0.RDa",2,2,1,1.30087696251247
"3103","article_0_2_0_1_0.RDa",2,2,1,-1.57903368924975
"3104","article_0_2_0_1_0.RDa",2,2,1,-3.99748880897656
"3105","article_0_2_0_1_0.RDa",2,2,1,-5.48312746645958
"3106","article_0_2_0_1_0.RDa",2,2,1,-5.72075663178362
"3107","article_0_2_0_1_0.RDa",2,2,1,-7.07981174263477
"3108","article_0_2_0_1_0.RDa",2,2,1,-7.07022035940683
"3109","article_0_2_0_1_0.RDa",2,2,1,-7.11259554090773
"3110","article_0_2_0_1_0.RDa",2,2,1,-7.64683610299388
"3111","article_0_2_0_1_0.RDa",2,2,2,10.6951259704303
"3112","article_0_2_0_1_0.RDa",2,2,2,2.13594343419724
"3113","article_0_2_0_1_0.RDa",2,2,2,-0.347127207747793
"3114","article_0_2_0_1_0.RDa",2,2,2,-2.91321227516606
"3115","article_0_2_0_1_0.RDa",2,2,2,-4.04613777258585
"3116","article_0_2_0_1_0.RDa",2,2,2,-4.85284061792159
"3117","article_0_2_0_1_0.RDa",2,2,2,-5.05012496884925
"3118","article_0_2_0_1_0.RDa",2,2,2,-5.58041770329344
"3119","article_0_2_0_1_0.RDa",2,2,2,-6.25276887671951
"3120","article_0_2_0_1_0.RDa",2,2,2,-6.49485733000373
"3121","article_0_2_0_1_1.RDa",1,1,1,9.55845345390073
"3122","article_0_2_0_1_1.RDa",1,1,1,5.63085208739917
"3123","article_0_2_0_1_1.RDa",1,1,1,2.08836127301941
"3124","article_0_2_0_1_1.RDa",1,1,1,-1.35810469311636
"3125","article_0_2_0_1_1.RDa",1,1,1,-2.23080266015774
"3126","article_0_2_0_1_1.RDa",1,1,1,-2.96536849851776
"3127","article_0_2_0_1_1.RDa",1,1,1,-3.42401758595713
"3128","article_0_2_0_1_1.RDa",1,1,1,-4.42026624265993
"3129","article_0_2_0_1_1.RDa",1,1,1,-5.12637309173966
"3130","article_0_2_0_1_1.RDa",1,1,1,-5.77913511431763
"3131","article_0_2_0_1_1.RDa",1,1,2,6.14255206520562
"3132","article_0_2_0_1_1.RDa",1,1,2,3.20806580025226
"3133","article_0_2_0_1_1.RDa",1,1,2,1.19035553740527
"3134","article_0_2_0_1_1.RDa",1,1,2,-0.799254876604888
"3135","article_0_2_0_1_1.RDa",1,1,2,-2.36389905088831
"3136","article_0_2_0_1_1.RDa",1,1,2,-3.80452166595906
"3137","article_0_2_0_1_1.RDa",1,1,2,-4.00808625028662
"3138","article_0_2_0_1_1.RDa",1,1,2,-4.89133975358945
"3139","article_0_2_0_1_1.RDa",1,1,2,-5.18613480853208
"3140","article_0_2_0_1_1.RDa",1,1,2,-5.35545899942322
"3141","article_0_2_0_1_1.RDa",1,2,1,8.55587334866951
"3142","article_0_2_0_1_1.RDa",1,2,1,5.21547713993294
"3143","article_0_2_0_1_1.RDa",1,2,1,3.52658103593988
"3144","article_0_2_0_1_1.RDa",1,2,1,1.55638529142128
"3145","article_0_2_0_1_1.RDa",1,2,1,-1.49293443056156
"3146","article_0_2_0_1_1.RDa",1,2,1,-3.10647488310028
"3147","article_0_2_0_1_1.RDa",1,2,1,-4.25817782370089
"3148","article_0_2_0_1_1.RDa",1,2,1,-5.09400537389838
"3149","article_0_2_0_1_1.RDa",1,2,1,-5.93406429357172
"3150","article_0_2_0_1_1.RDa",1,2,1,-6.19543101407245
"3151","article_0_2_0_1_1.RDa",1,2,2,7.52624905858893
"3152","article_0_2_0_1_1.RDa",1,2,2,3.40260268806554
"3153","article_0_2_0_1_1.RDa",1,2,2,-0.317609485853588
"3154","article_0_2_0_1_1.RDa",1,2,2,-2.63509602956764
"3155","article_0_2_0_1_1.RDa",1,2,2,-3.91794720295232
"3156","article_0_2_0_1_1.RDa",1,2,2,-4.61514091947886
"3157","article_0_2_0_1_1.RDa",1,2,2,-4.64737556203856
"3158","article_0_2_0_1_1.RDa",1,2,2,-4.95630136273633
"3159","article_0_2_0_1_1.RDa",1,2,2,-4.87204504030333
"3160","article_0_2_0_1_1.RDa",1,2,2,-5.06197686995011
"3161","article_0_2_0_1_1.RDa",2,1,1,6.79679105246493
"3162","article_0_2_0_1_1.RDa",2,1,1,1.53224705320964
"3163","article_0_2_0_1_1.RDa",2,1,1,-0.988220271940397
"3164","article_0_2_0_1_1.RDa",2,1,1,-1.58692830413444
"3165","article_0_2_0_1_1.RDa",2,1,1,-3.39108546462826
"3166","article_0_2_0_1_1.RDa",2,1,1,-4.10762278413177
"3167","article_0_2_0_1_1.RDa",2,1,1,-4.38825187345044
"3168","article_0_2_0_1_1.RDa",2,1,1,-5.15245094163469
"3169","article_0_2_0_1_1.RDa",2,1,1,-5.48369732787231
"3170","article_0_2_0_1_1.RDa",2,1,1,-5.80414457442595
"3171","article_0_2_0_1_1.RDa",2,1,2,8.15586162094396
"3172","article_0_2_0_1_1.RDa",2,1,2,3.72883573927781
"3173","article_0_2_0_1_1.RDa",2,1,2,1.29244666599478
"3174","article_0_2_0_1_1.RDa",2,1,2,-0.741610577864288
"3175","article_0_2_0_1_1.RDa",2,1,2,-1.87363409912977
"3176","article_0_2_0_1_1.RDa",2,1,2,-3.0762397545951
"3177","article_0_2_0_1_1.RDa",2,1,2,-3.40772837810398
"3178","article_0_2_0_1_1.RDa",2,1,2,-4.08637961082105
"3179","article_0_2_0_1_1.RDa",2,1,2,-5.09055346199951
"3180","article_0_2_0_1_1.RDa",2,1,2,-6.71137954329689
"3181","article_0_2_0_1_1.RDa",2,2,1,6.06912296960795
"3182","article_0_2_0_1_1.RDa",2,2,1,0.605360827503272
"3183","article_0_2_0_1_1.RDa",2,2,1,-1.50261858024098
"3184","article_0_2_0_1_1.RDa",2,2,1,-3.57138535628622
"3185","article_0_2_0_1_1.RDa",2,2,1,-4.40254096259772
"3186","article_0_2_0_1_1.RDa",2,2,1,-5.03918249738784
"3187","article_0_2_0_1_1.RDa",2,2,1,-5.72501039168566
"3188","article_0_2_0_1_1.RDa",2,2,1,-6.06756303118106
"3189","article_0_2_0_1_1.RDa",2,2,1,-6.10520182304851
"3190","article_0_2_0_1_1.RDa",2,2,1,-6.24477118165409
"3191","article_0_2_0_1_1.RDa",2,2,2,9.23254365716846
"3192","article_0_2_0_1_1.RDa",2,2,2,6.26143098913108
"3193","article_0_2_0_1_1.RDa",2,2,2,1.37467095753904
"3194","article_0_2_0_1_1.RDa",2,2,2,-1.06369765976687
"3195","article_0_2_0_1_1.RDa",2,2,2,-2.38603538747153
"3196","article_0_2_0_1_1.RDa",2,2,2,-2.44618538672685
"3197","article_0_2_0_1_1.RDa",2,2,2,-3.38499815948832
"3198","article_0_2_0_1_1.RDa",2,2,2,-4.25497775154524
"3199","article_0_2_0_1_1.RDa",2,2,2,-4.73807673568981
"3200","article_0_2_0_1_1.RDa",2,2,2,-5.19168051654419
"3201","article_0_2_0_2_0.RDa",1,1,1,9.33187273115267
"3202","article_0_2_0_2_0.RDa",1,1,1,5.52765088382954
"3203","article_0_2_0_2_0.RDa",1,1,1,1.53795222949912
"3204","article_0_2_0_2_0.RDa",1,1,1,-1.7152736724968
"3205","article_0_2_0_2_0.RDa",1,1,1,-3.00243120631344
"3206","article_0_2_0_2_0.RDa",1,1,1,-3.49757310448031
"3207","article_0_2_0_2_0.RDa",1,1,1,-3.79797072076719
"3208","article_0_2_0_2_0.RDa",1,1,1,-4.54015390852092
"3209","article_0_2_0_2_0.RDa",1,1,1,-5.53069946822332
"3210","article_0_2_0_2_0.RDa",1,1,1,-5.52734977696518
"3211","article_0_2_0_2_0.RDa",1,1,2,7.56233126083626
"3212","article_0_2_0_2_0.RDa",1,1,2,1.88893317501685
"3213","article_0_2_0_2_0.RDa",1,1,2,0.90785095896847
"3214","article_0_2_0_2_0.RDa",1,1,2,-0.468850360209295
"3215","article_0_2_0_2_0.RDa",1,1,2,-1.99781943230719
"3216","article_0_2_0_2_0.RDa",1,1,2,-2.80311286351658
"3217","article_0_2_0_2_0.RDa",1,1,2,-4.41240340013214
"3218","article_0_2_0_2_0.RDa",1,1,2,-5.65143759423161
"3219","article_0_2_0_2_0.RDa",1,1,2,-5.78480407868697
"3220","article_0_2_0_2_0.RDa",1,1,2,-5.81065427994311
"3221","article_0_2_0_2_0.RDa",1,2,1,8.90538473387669
"3222","article_0_2_0_2_0.RDa",1,2,1,5.71406005605222
"3223","article_0_2_0_2_0.RDa",1,2,1,2.53818433487725
"3224","article_0_2_0_2_0.RDa",1,2,1,0.690286015321722
"3225","article_0_2_0_2_0.RDa",1,2,1,-1.24328310219967
"3226","article_0_2_0_2_0.RDa",1,2,1,-2.61189163552149
"3227","article_0_2_0_2_0.RDa",1,2,1,-4.87311703490305
"3228","article_0_2_0_2_0.RDa",1,2,1,-5.74135554916692
"3229","article_0_2_0_2_0.RDa",1,2,1,-5.94987764358368
"3230","article_0_2_0_2_0.RDa",1,2,1,-6.5557582652593
"3231","article_0_2_0_2_0.RDa",1,2,2,6.46419403837677
"3232","article_0_2_0_2_0.RDa",1,2,2,2.41791410939982
"3233","article_0_2_0_2_0.RDa",1,2,2,-2.32608587889905
"3234","article_0_2_0_2_0.RDa",1,2,2,-3.98653492521613
"3235","article_0_2_0_2_0.RDa",1,2,2,-4.43507246151097
"3236","article_0_2_0_2_0.RDa",1,2,2,-5.87473096596785
"3237","article_0_2_0_2_0.RDa",1,2,2,-6.435596680296
"3238","article_0_2_0_2_0.RDa",1,2,2,-7.11870557402677
"3239","article_0_2_0_2_0.RDa",1,2,2,-7.18549305261825
"3240","article_0_2_0_2_0.RDa",1,2,2,-6.80689808752357
"3241","article_0_2_0_2_0.RDa",2,1,1,6.7176481884624
"3242","article_0_2_0_2_0.RDa",2,1,1,2.04632177998303
"3243","article_0_2_0_2_0.RDa",2,1,1,-1.20002919452514
"3244","article_0_2_0_2_0.RDa",2,1,1,-3.39228933910816
"3245","article_0_2_0_2_0.RDa",2,1,1,-4.26882306513787
"3246","article_0_2_0_2_0.RDa",2,1,1,-5.11924034853949
"3247","article_0_2_0_2_0.RDa",2,1,1,-5.57983405594267
"3248","article_0_2_0_2_0.RDa",2,1,1,-6.25938698963557
"3249","article_0_2_0_2_0.RDa",2,1,1,-6.92840017445614
"3250","article_0_2_0_2_0.RDa",2,1,1,-6.55526210171586
"3251","article_0_2_0_2_0.RDa",2,1,2,7.33317807565124
"3252","article_0_2_0_2_0.RDa",2,1,2,3.01633927337935
"3253","article_0_2_0_2_0.RDa",2,1,2,1.11981282539184
"3254","article_0_2_0_2_0.RDa",2,1,2,-0.916011833136201
"3255","article_0_2_0_2_0.RDa",2,1,2,-3.41714976658172
"3256","article_0_2_0_2_0.RDa",2,1,2,-4.66447252372202
"3257","article_0_2_0_2_0.RDa",2,1,2,-6.06688004109017
"3258","article_0_2_0_2_0.RDa",2,1,2,-7.06696875367941
"3259","article_0_2_0_2_0.RDa",2,1,2,-7.17640650916955
"3260","article_0_2_0_2_0.RDa",2,1,2,-6.87767825104613
"3261","article_0_2_0_2_0.RDa",2,2,1,5.97561619815671
"3262","article_0_2_0_2_0.RDa",2,2,1,1.20183794618575
"3263","article_0_2_0_2_0.RDa",2,2,1,-1.07833557743385
"3264","article_0_2_0_2_0.RDa",2,2,1,-2.97804575337273
"3265","article_0_2_0_2_0.RDa",2,2,1,-4.73728029715405
"3266","article_0_2_0_2_0.RDa",2,2,1,-5.62721422904781
"3267","article_0_2_0_2_0.RDa",2,2,1,-5.94135414866587
"3268","article_0_2_0_2_0.RDa",2,2,1,-6.35386981466667
"3269","article_0_2_0_2_0.RDa",2,2,1,-5.92574712013488
"3270","article_0_2_0_2_0.RDa",2,2,1,-6.34684502656092
"3271","article_0_2_0_2_0.RDa",2,2,2,8.7254472729183
"3272","article_0_2_0_2_0.RDa",2,2,2,4.66913054312068
"3273","article_0_2_0_2_0.RDa",2,2,2,1.61952349013778
"3274","article_0_2_0_2_0.RDa",2,2,2,-1.14438233569207
"3275","article_0_2_0_2_0.RDa",2,2,2,-2.60403320280909
"3276","article_0_2_0_2_0.RDa",2,2,2,-4.03879314835473
"3277","article_0_2_0_2_0.RDa",2,2,2,-4.72744713484568
"3278","article_0_2_0_2_0.RDa",2,2,2,-6.00476036686458
"3279","article_0_2_0_2_0.RDa",2,2,2,-6.36168673084099
"3280","article_0_2_0_2_0.RDa",2,2,2,-5.94043171920084
"3281","article_0_2_0_2_1.RDa",1,1,1,10.261473021431
"3282","article_0_2_0_2_1.RDa",1,1,1,5.91679049728808
"3283","article_0_2_0_2_1.RDa",1,1,1,2.21208849187467
"3284","article_0_2_0_2_1.RDa",1,1,1,0.330795089593116
"3285","article_0_2_0_2_1.RDa",1,1,1,-2.37530482132094
"3286","article_0_2_0_2_1.RDa",1,1,1,-3.60614316034179
"3287","article_0_2_0_2_1.RDa",1,1,1,-4.80011474820473
"3288","article_0_2_0_2_1.RDa",1,1,1,-5.54592810899099
"3289","article_0_2_0_2_1.RDa",1,1,1,-6.11439428322106
"3290","article_0_2_0_2_1.RDa",1,1,1,-5.70867597781891
"3291","article_0_2_0_2_1.RDa",1,1,2,7.03409334404778
"3292","article_0_2_0_2_1.RDa",1,1,2,4.22446863342052
"3293","article_0_2_0_2_1.RDa",1,1,2,1.76734987438343
"3294","article_0_2_0_2_1.RDa",1,1,2,-0.118588593066687
"3295","article_0_2_0_2_1.RDa",1,1,2,-1.88746497927058
"3296","article_0_2_0_2_1.RDa",1,1,2,-4.36580057917687
"3297","article_0_2_0_2_1.RDa",1,1,2,-5.73798416986525
"3298","article_0_2_0_2_1.RDa",1,1,2,-6.43906105107953
"3299","article_0_2_0_2_1.RDa",1,1,2,-6.59035113988784
"3300","article_0_2_0_2_1.RDa",1,1,2,-6.00674701698515
"3301","article_0_2_0_2_1.RDa",1,2,1,9.98718325639849
"3302","article_0_2_0_2_1.RDa",1,2,1,5.86568210809833
"3303","article_0_2_0_2_1.RDa",1,2,1,2.23050452644645
"3304","article_0_2_0_2_1.RDa",1,2,1,0.350260376885832
"3305","article_0_2_0_2_1.RDa",1,2,1,-1.23011087260927
"3306","article_0_2_0_2_1.RDa",1,2,1,-3.75725674814059
"3307","article_0_2_0_2_1.RDa",1,2,1,-5.28135271212346
"3308","article_0_2_0_2_1.RDa",1,2,1,-6.25496405972264
"3309","article_0_2_0_2_1.RDa",1,2,1,-7.00899470733705
"3310","article_0_2_0_2_1.RDa",1,2,1,-7.37305546868455
"3311","article_0_2_0_2_1.RDa",1,2,2,7.41634568762118
"3312","article_0_2_0_2_1.RDa",1,2,2,3.66415829211705
"3313","article_0_2_0_2_1.RDa",1,2,2,0.99962354532072
"3314","article_0_2_0_2_1.RDa",1,2,2,-0.505810060114698
"3315","article_0_2_0_2_1.RDa",1,2,2,-1.79293178453105
"3316","article_0_2_0_2_1.RDa",1,2,2,-2.34841023458897
"3317","article_0_2_0_2_1.RDa",1,2,2,-2.85773466986225
"3318","article_0_2_0_2_1.RDa",1,2,2,-3.67013610917854
"3319","article_0_2_0_2_1.RDa",1,2,2,-4.52354204254334
"3320","article_0_2_0_2_1.RDa",1,2,2,-5.50997022142893
"3321","article_0_2_0_2_1.RDa",2,1,1,6.94970457824754
"3322","article_0_2_0_2_1.RDa",2,1,1,2.50686403195657
"3323","article_0_2_0_2_1.RDa",2,1,1,-0.448003907684553
"3324","article_0_2_0_2_1.RDa",2,1,1,-1.76172875127749
"3325","article_0_2_0_2_1.RDa",2,1,1,-3.74563422264119
"3326","article_0_2_0_2_1.RDa",2,1,1,-4.5558753919969
