"","filename","species_tree","alignment","beast_run","state","nrbs"
"3357","article_0_2_0_2_1.RDa",2,2,2,7,49.4435290692987
"3358","article_0_2_0_2_1.RDa",2,2,2,8,49.4462450017112
"3359","article_0_2_0_2_1.RDa",2,2,2,9,49.4483246873444
"3360","article_0_2_0_2_1.RDa",2,2,2,10,49.4500366450182
"3361","article_0_2_1_0_0.RDa",1,1,1,1,26.3053608910923
"3362","article_0_2_1_0_0.RDa",1,1,1,2,26.2977448762627
"3363","article_0_2_1_0_0.RDa",1,1,1,3,25.5929985235214
"3364","article_0_2_1_0_0.RDa",1,1,1,4,25.3880889721494
"3365","article_0_2_1_0_0.RDa",1,1,1,5,25.4288489262373
"3366","article_0_2_1_0_0.RDa",1,1,1,6,25.3157206686194
"3367","article_0_2_1_0_0.RDa",1,1,1,7,25.3197010794858
"3368","article_0_2_1_0_0.RDa",1,1,1,8,25.3883416766199
"3369","article_0_2_1_0_0.RDa",1,1,1,9,24.8594422056004
"3370","article_0_2_1_0_0.RDa",1,1,1,10,25.3929724018079
"3371","article_0_2_1_0_0.RDa",1,1,2,1,25.8833754081694
"3372","article_0_2_1_0_0.RDa",1,1,2,2,26.3678268814233
"3373","article_0_2_1_0_0.RDa",1,1,2,3,25.8943888898581
"3374","article_0_2_1_0_0.RDa",1,1,2,4,25.6226337359845
"3375","article_0_2_1_0_0.RDa",1,1,2,5,25.4322020550442
"3376","article_0_2_1_0_0.RDa",1,1,2,6,25.4419590659391
"3377","article_0_2_1_0_0.RDa",1,1,2,7,25.4219946406779
"3378","article_0_2_1_0_0.RDa",1,1,2,8,25.08927367482
"3379","article_0_2_1_0_0.RDa",1,1,2,9,25.1301421683272
"3380","article_0_2_1_0_0.RDa",1,1,2,10,25.4269845483823
"3381","article_0_2_1_0_0.RDa",1,2,1,1,26.3834216515152
"3382","article_0_2_1_0_0.RDa",1,2,1,2,25.9415572047247
"3383","article_0_2_1_0_0.RDa",1,2,1,3,25.5244578780023
"3384","article_0_2_1_0_0.RDa",1,2,1,4,25.2870562588305
"3385","article_0_2_1_0_0.RDa",1,2,1,5,25.6124398315557
"3386","article_0_2_1_0_0.RDa",1,2,1,6,25.4563552328151
"3387","article_0_2_1_0_0.RDa",1,2,1,7,25.548661640729
"3388","article_0_2_1_0_0.RDa",1,2,1,8,25.6601964068807
"3389","article_0_2_1_0_0.RDa",1,2,1,9,25.5590300325179
"3390","article_0_2_1_0_0.RDa",1,2,1,10,25.5624959014
"3391","article_0_2_1_0_0.RDa",1,2,2,1,26.4039817746318
"3392","article_0_2_1_0_0.RDa",1,2,2,2,25.9877168237543
"3393","article_0_2_1_0_0.RDa",1,2,2,3,25.4662156581531
"3394","article_0_2_1_0_0.RDa",1,2,2,4,25.5064437743507
"3395","article_0_2_1_0_0.RDa",1,2,2,5,25.4466237265461
"3396","article_0_2_1_0_0.RDa",1,2,2,6,25.5668411172959
"3397","article_0_2_1_0_0.RDa",1,2,2,7,25.4065234432996
"3398","article_0_2_1_0_0.RDa",1,2,2,8,25.7119109501854
"3399","article_0_2_1_0_0.RDa",1,2,2,9,25.4929449527492
"3400","article_0_2_1_0_0.RDa",1,2,2,10,25.523106301919
"3401","article_0_2_1_0_0.RDa",2,1,1,1,26.0568493337833
"3402","article_0_2_1_0_0.RDa",2,1,1,2,26.2793414371681
"3403","article_0_2_1_0_0.RDa",2,1,1,3,25.6596894698377
"3404","article_0_2_1_0_0.RDa",2,1,1,4,25.3481064394008
"3405","article_0_2_1_0_0.RDa",2,1,1,5,25.6482584170516
"3406","article_0_2_1_0_0.RDa",2,1,1,6,25.2944598860664
"3407","article_0_2_1_0_0.RDa",2,1,1,7,25.4047438313373
"3408","article_0_2_1_0_0.RDa",2,1,1,8,25.4975975278195
"3409","article_0_2_1_0_0.RDa",2,1,1,9,25.4786039801706
"3410","article_0_2_1_0_0.RDa",2,1,1,10,25.5903652859959
"3411","article_0_2_1_0_0.RDa",2,1,2,1,25.5407351230154
"3412","article_0_2_1_0_0.RDa",2,1,2,2,25.8076273619316
"3413","article_0_2_1_0_0.RDa",2,1,2,3,25.3097085095353
"3414","article_0_2_1_0_0.RDa",2,1,2,4,25.6486428679736
"3415","article_0_2_1_0_0.RDa",2,1,2,5,25.2166817856961
"3416","article_0_2_1_0_0.RDa",2,1,2,6,25.5080967990572
"3417","article_0_2_1_0_0.RDa",2,1,2,7,25.5715074345072
"3418","article_0_2_1_0_0.RDa",2,1,2,8,25.4211431832865
"3419","article_0_2_1_0_0.RDa",2,1,2,9,25.5096188759741
"3420","article_0_2_1_0_0.RDa",2,1,2,10,25.709173660631
"3421","article_0_2_1_0_0.RDa",2,2,1,1,26.2729615623111
"3422","article_0_2_1_0_0.RDa",2,2,1,2,26.3264110198959
"3423","article_0_2_1_0_0.RDa",2,2,1,3,25.4860323341006
"3424","article_0_2_1_0_0.RDa",2,2,1,4,25.4690625587947
"3425","article_0_2_1_0_0.RDa",2,2,1,5,25.454003858589
"3426","article_0_2_1_0_0.RDa",2,2,1,6,25.5860702206353
"3427","article_0_2_1_0_0.RDa",2,2,1,7,25.4452936691617
"3428","article_0_2_1_0_0.RDa",2,2,1,8,25.36206140556
"3429","article_0_2_1_0_0.RDa",2,2,1,9,25.6328532914776
"3430","article_0_2_1_0_0.RDa",2,2,1,10,25.6040039804822
"3431","article_0_2_1_0_0.RDa",2,2,2,1,26.3190900086246
"3432","article_0_2_1_0_0.RDa",2,2,2,2,26.1515655253246
"3433","article_0_2_1_0_0.RDa",2,2,2,3,25.613685978104
"3434","article_0_2_1_0_0.RDa",2,2,2,4,25.4008971992182
"3435","article_0_2_1_0_0.RDa",2,2,2,5,25.4761487581445
"3436","article_0_2_1_0_0.RDa",2,2,2,6,25.4679589942134
"3437","article_0_2_1_0_0.RDa",2,2,2,7,25.6558263869242
"3438","article_0_2_1_0_0.RDa",2,2,2,8,25.5465856671413
"3439","article_0_2_1_0_0.RDa",2,2,2,9,25.3092639949848
"3440","article_0_2_1_0_0.RDa",2,2,2,10,25.4902312236658
"3441","article_0_2_1_0_1.RDa",1,1,1,1,25.9832427395582
"3442","article_0_2_1_0_1.RDa",1,1,1,2,25.5971349103976
"3443","article_0_2_1_0_1.RDa",1,1,1,3,25.4877578219881
"3444","article_0_2_1_0_1.RDa",1,1,1,4,25.4811574629665
"3445","article_0_2_1_0_1.RDa",1,1,1,5,25.5589907164705
"3446","article_0_2_1_0_1.RDa",1,1,1,6,25.5663811306066
"3447","article_0_2_1_0_1.RDa",1,1,1,7,25.5645862930054
"3448","article_0_2_1_0_1.RDa",1,1,1,8,25.5544860755678
"3449","article_0_2_1_0_1.RDa",1,1,1,9,25.528271581915
"3450","article_0_2_1_0_1.RDa",1,1,1,10,25.4452124062888
"3451","article_0_2_1_0_1.RDa",1,1,2,1,25.835975730495
"3452","article_0_2_1_0_1.RDa",1,1,2,2,26.2190749019386
"3453","article_0_2_1_0_1.RDa",1,1,2,3,24.6363282783828
"3454","article_0_2_1_0_1.RDa",1,1,2,4,25.6356207400146
"3455","article_0_2_1_0_1.RDa",1,1,2,5,25.5276769842681
"3456","article_0_2_1_0_1.RDa",1,1,2,6,25.4455494491885
"3457","article_0_2_1_0_1.RDa",1,1,2,7,25.5145647954884
"3458","article_0_2_1_0_1.RDa",1,1,2,8,25.4743148132882
"3459","article_0_2_1_0_1.RDa",1,1,2,9,25.4841238618947
"3460","article_0_2_1_0_1.RDa",1,1,2,10,25.4644324880507
"3461","article_0_2_1_0_1.RDa",1,2,1,1,26.7730284257392
"3462","article_0_2_1_0_1.RDa",1,2,1,2,26.1282125240051
"3463","article_0_2_1_0_1.RDa",1,2,1,3,26.0042710635479
"3464","article_0_2_1_0_1.RDa",1,2,1,4,25.4904773273798
"3465","article_0_2_1_0_1.RDa",1,2,1,5,25.5316759304121
"3466","article_0_2_1_0_1.RDa",1,2,1,6,25.4535352197365
"3467","article_0_2_1_0_1.RDa",1,2,1,7,25.462813632345
"3468","article_0_2_1_0_1.RDa",1,2,1,8,25.5099837636809
"3469","article_0_2_1_0_1.RDa",1,2,1,9,25.507686952915
"3470","article_0_2_1_0_1.RDa",1,2,1,10,25.5082970397693
"3471","article_0_2_1_0_1.RDa",1,2,2,1,25.5543110907713
"3472","article_0_2_1_0_1.RDa",1,2,2,2,25.1642080546198
"3473","article_0_2_1_0_1.RDa",1,2,2,3,25.3887639815027
"3474","article_0_2_1_0_1.RDa",1,2,2,4,25.5183507393788
"3475","article_0_2_1_0_1.RDa",1,2,2,5,25.4304166039892
"3476","article_0_2_1_0_1.RDa",1,2,2,6,25.4467636675688
"3477","article_0_2_1_0_1.RDa",1,2,2,7,25.4530551587438
"3478","article_0_2_1_0_1.RDa",1,2,2,8,25.4711203691479
"3479","article_0_2_1_0_1.RDa",1,2,2,9,25.4679125376093
"3480","article_0_2_1_0_1.RDa",1,2,2,10,25.452924037187
"3481","article_0_2_1_0_1.RDa",2,1,1,1,26.2197128993715
"3482","article_0_2_1_0_1.RDa",2,1,1,2,25.8882753692493
"3483","article_0_2_1_0_1.RDa",2,1,1,3,26.0451389489313
"3484","article_0_2_1_0_1.RDa",2,1,1,4,25.4396783325259
"3485","article_0_2_1_0_1.RDa",2,1,1,5,25.3919344426953
"3486","article_0_2_1_0_1.RDa",2,1,1,6,25.3672992442039
"3487","article_0_2_1_0_1.RDa",2,1,1,7,25.3554401280659
"3488","article_0_2_1_0_1.RDa",2,1,1,8,25.3572236491744
"3489","article_0_2_1_0_1.RDa",2,1,1,9,25.3508262948241
"3490","article_0_2_1_0_1.RDa",2,1,1,10,25.3570931584827
"3491","article_0_2_1_0_1.RDa",2,1,2,1,26.233774724945
"3492","article_0_2_1_0_1.RDa",2,1,2,2,25.6694493396187
"3493","article_0_2_1_0_1.RDa",2,1,2,3,25.4246706363776
"3494","article_0_2_1_0_1.RDa",2,1,2,4,25.3809237015277
"3495","article_0_2_1_0_1.RDa",2,1,2,5,25.3790376101912
"3496","article_0_2_1_0_1.RDa",2,1,2,6,25.3834215545339
"3497","article_0_2_1_0_1.RDa",2,1,2,7,25.3993796475395
"3498","article_0_2_1_0_1.RDa",2,1,2,8,25.3700605500238
"3499","article_0_2_1_0_1.RDa",2,1,2,9,25.3670938212732
"3500","article_0_2_1_0_1.RDa",2,1,2,10,25.3800507989436
"3501","article_0_2_1_0_1.RDa",2,2,1,1,28.6960240949927
"3502","article_0_2_1_0_1.RDa",2,2,1,2,25.6144933499222
"3503","article_0_2_1_0_1.RDa",2,2,1,3,25.8431150252464
"3504","article_0_2_1_0_1.RDa",2,2,1,4,25.387498574269
"3505","article_0_2_1_0_1.RDa",2,2,1,5,25.4256832877178
"3506","article_0_2_1_0_1.RDa",2,2,1,6,25.4345415961253
"3507","article_0_2_1_0_1.RDa",2,2,1,7,25.3945582212933
"3508","article_0_2_1_0_1.RDa",2,2,1,8,25.3905345565367
"3509","article_0_2_1_0_1.RDa",2,2,1,9,25.4007121649864
"3510","article_0_2_1_0_1.RDa",2,2,1,10,25.3760251049219
"3511","article_0_2_1_0_1.RDa",2,2,2,1,26.554048679079
"3512","article_0_2_1_0_1.RDa",2,2,2,2,24.8775291553216
"3513","article_0_2_1_0_1.RDa",2,2,2,3,25.3544957675454
"3514","article_0_2_1_0_1.RDa",2,2,2,4,25.2451338197365
"3515","article_0_2_1_0_1.RDa",2,2,2,5,25.4504291278915
"3516","article_0_2_1_0_1.RDa",2,2,2,6,25.4311798667414
"3517","article_0_2_1_0_1.RDa",2,2,2,7,25.4541103032673
"3518","article_0_2_1_0_1.RDa",2,2,2,8,25.4307195065747
"3519","article_0_2_1_0_1.RDa",2,2,2,9,25.4066448575465
"3520","article_0_2_1_0_1.RDa",2,2,2,10,25.4594033259815
"3521","article_0_2_1_1_0.RDa",1,1,1,1,28.0862912617701
"3522","article_0_2_1_1_0.RDa",1,1,1,2,28.0900095469083
"3523","article_0_2_1_1_0.RDa",1,1,1,3,28.036082555023
"3524","article_0_2_1_1_0.RDa",1,1,1,4,27.9950177007077
"3525","article_0_2_1_1_0.RDa",1,1,1,5,28.0039970336691
"3526","article_0_2_1_1_0.RDa",1,1,1,6,27.999098777937
"3527","article_0_2_1_1_0.RDa",1,1,1,7,28.0206432974438
"3528","article_0_2_1_1_0.RDa",1,1,1,8,28.0057098661139
"3529","article_0_2_1_1_0.RDa",1,1,1,9,27.9989391958878
"3530","article_0_2_1_1_0.RDa",1,1,1,10,28.0131697585609
"3531","article_0_2_1_1_0.RDa",1,1,2,1,28.0324008503973
"3532","article_0_2_1_1_0.RDa",1,1,2,2,28.0253785861292
"3533","article_0_2_1_1_0.RDa",1,1,2,3,28.0167275712117
"3534","article_0_2_1_1_0.RDa",1,1,2,4,28.0221929664623
"3535","article_0_2_1_1_0.RDa",1,1,2,5,28.0124738742251
"3536","article_0_2_1_1_0.RDa",1,1,2,6,27.9987888054211
"3537","article_0_2_1_1_0.RDa",1,1,2,7,28.0062870877209
"3538","article_0_2_1_1_0.RDa",1,1,2,8,28.0049462375905
"3539","article_0_2_1_1_0.RDa",1,1,2,9,28.019812079153
"3540","article_0_2_1_1_0.RDa",1,1,2,10,27.9954198926533
"3541","article_0_2_1_1_0.RDa",1,2,1,1,28.0906335739716
"3542","article_0_2_1_1_0.RDa",1,2,1,2,28.1435078430844
"3543","article_0_2_1_1_0.RDa",1,2,1,3,28.0356783638571
"3544","article_0_2_1_1_0.RDa",1,2,1,4,28.0289648054338
"3545","article_0_2_1_1_0.RDa",1,2,1,5,28.0380426422943
"3546","article_0_2_1_1_0.RDa",1,2,1,6,28.0357087449787
"3547","article_0_2_1_1_0.RDa",1,2,1,7,28.0301926008597
"3548","article_0_2_1_1_0.RDa",1,2,1,8,28.0254146406286
"3549","article_0_2_1_1_0.RDa",1,2,1,9,28.0419248209912
"3550","article_0_2_1_1_0.RDa",1,2,1,10,28.0191067173634
"3551","article_0_2_1_1_0.RDa",1,2,2,1,28.022219329704
"3552","article_0_2_1_1_0.RDa",1,2,2,2,28.0419630315122
"3553","article_0_2_1_1_0.RDa",1,2,2,3,28.0826235656784
"3554","article_0_2_1_1_0.RDa",1,2,2,4,28.0546882370692
"3555","article_0_2_1_1_0.RDa",1,2,2,5,28.0434894754612
"3556","article_0_2_1_1_0.RDa",1,2,2,6,28.0294033517188
"3557","article_0_2_1_1_0.RDa",1,2,2,7,28.0274095101905
"3558","article_0_2_1_1_0.RDa",1,2,2,8,28.0256014786213
"3559","article_0_2_1_1_0.RDa",1,2,2,9,28.023697754258
"3560","article_0_2_1_1_0.RDa",1,2,2,10,28.0202756912679
"3561","article_0_2_1_1_0.RDa",2,1,1,1,27.9352771783698
"3562","article_0_2_1_1_0.RDa",2,1,1,2,27.9674089191276
"3563","article_0_2_1_1_0.RDa",2,1,1,3,27.9995427206301
"3564","article_0_2_1_1_0.RDa",2,1,1,4,27.9850858561279
"3565","article_0_2_1_1_0.RDa",2,1,1,5,27.9566513775189
"3566","article_0_2_1_1_0.RDa",2,1,1,6,27.9434497154787
"3567","article_0_2_1_1_0.RDa",2,1,1,7,27.9455329809928
"3568","article_0_2_1_1_0.RDa",2,1,1,8,27.9484000700871
"3569","article_0_2_1_1_0.RDa",2,1,1,9,27.9508470393782
"3570","article_0_2_1_1_0.RDa",2,1,1,10,27.9455838269959
"3571","article_0_2_1_1_0.RDa",2,1,2,1,28.0021006914809
"3572","article_0_2_1_1_0.RDa",2,1,2,2,28.0072915277518
"3573","article_0_2_1_1_0.RDa",2,1,2,3,27.9749956418061
"3574","article_0_2_1_1_0.RDa",2,1,2,4,27.9376263432501
"3575","article_0_2_1_1_0.RDa",2,1,2,5,27.9439063176869
"3576","article_0_2_1_1_0.RDa",2,1,2,6,27.9645798251139
"3577","article_0_2_1_1_0.RDa",2,1,2,7,27.9391538736392
"3578","article_0_2_1_1_0.RDa",2,1,2,8,27.9496538157987
"3579","article_0_2_1_1_0.RDa",2,1,2,9,27.9412722231561
"3580","article_0_2_1_1_0.RDa",2,1,2,10,27.9451590464116
"3581","article_0_2_1_1_0.RDa",2,2,1,1,28.0023398176704
"3582","article_0_2_1_1_0.RDa",2,2,1,2,27.8949600216162
"3583","article_0_2_1_1_0.RDa",2,2,1,3,27.9328273132006
"3584","article_0_2_1_1_0.RDa",2,2,1,4,27.9015267182505
"3585","article_0_2_1_1_0.RDa",2,2,1,5,27.8991153532103
"3586","article_0_2_1_1_0.RDa",2,2,1,6,27.9140146292814
"3587","article_0_2_1_1_0.RDa",2,2,1,7,27.9153206953049
"3588","article_0_2_1_1_0.RDa",2,2,1,8,27.9094587995082
"3589","article_0_2_1_1_0.RDa",2,2,1,9,27.9009187762721
"3590","article_0_2_1_1_0.RDa",2,2,1,10,27.9119401686839
"3591","article_0_2_1_1_0.RDa",2,2,2,1,28.0270731707526
"3592","article_0_2_1_1_0.RDa",2,2,2,2,27.9116915530974
"3593","article_0_2_1_1_0.RDa",2,2,2,3,27.8902965980209
"3594","article_0_2_1_1_0.RDa",2,2,2,4,27.9118373625786
"3595","article_0_2_1_1_0.RDa",2,2,2,5,27.8980522216825
"3596","article_0_2_1_1_0.RDa",2,2,2,6,27.9107608411287
"3597","article_0_2_1_1_0.RDa",2,2,2,7,27.9108352854522
"3598","article_0_2_1_1_0.RDa",2,2,2,8,27.9145575501774
"3599","article_0_2_1_1_0.RDa",2,2,2,9,27.9025543489067
"3600","article_0_2_1_1_0.RDa",2,2,2,10,27.9079489543741
"3601","article_0_2_1_1_1.RDa",1,1,1,1,28.1315366316897
"3602","article_0_2_1_1_1.RDa",1,1,1,2,28.0292810425368
"3603","article_0_2_1_1_1.RDa",1,1,1,3,28.0263444380447
"3604","article_0_2_1_1_1.RDa",1,1,1,4,28.0329035254279
"3605","article_0_2_1_1_1.RDa",1,1,1,5,28.0220699892522
"3606","article_0_2_1_1_1.RDa",1,1,1,6,28.0155037510376
"3607","article_0_2_1_1_1.RDa",1,1,1,7,28.0140698079987
"3608","article_0_2_1_1_1.RDa",1,1,1,8,28.0174924023994
"3609","article_0_2_1_1_1.RDa",1,1,1,9,28.0164481713089
"3610","article_0_2_1_1_1.RDa",1,1,1,10,28.0158867249923
"3611","article_0_2_1_1_1.RDa",1,1,2,1,28.0388893490597
"3612","article_0_2_1_1_1.RDa",1,1,2,2,28.0828405834805
"3613","article_0_2_1_1_1.RDa",1,1,2,3,28.0925804889377
"3614","article_0_2_1_1_1.RDa",1,1,2,4,27.9919547722679
"3615","article_0_2_1_1_1.RDa",1,1,2,5,28.0155143273138
"3616","article_0_2_1_1_1.RDa",1,1,2,6,28.0210833197891
"3617","article_0_2_1_1_1.RDa",1,1,2,7,28.0196334130868
"3618","article_0_2_1_1_1.RDa",1,1,2,8,28.0144954875359
"3619","article_0_2_1_1_1.RDa",1,1,2,9,28.0146945394071
"3620","article_0_2_1_1_1.RDa",1,1,2,10,28.0147721243807
"3621","article_0_2_1_1_1.RDa",1,2,1,1,28.0508952864959
"3622","article_0_2_1_1_1.RDa",1,2,1,2,28.0837438120443
"3623","article_0_2_1_1_1.RDa",1,2,1,3,28.0878843378257
"3624","article_0_2_1_1_1.RDa",1,2,1,4,28.0537898940743
"3625","article_0_2_1_1_1.RDa",1,2,1,5,28.0505490615212
"3626","article_0_2_1_1_1.RDa",1,2,1,6,28.0422743934438
"3627","article_0_2_1_1_1.RDa",1,2,1,7,28.0335566527011
"3628","article_0_2_1_1_1.RDa",1,2,1,8,28.0337920492287
"3629","article_0_2_1_1_1.RDa",1,2,1,9,28.0278444936395
"3630","article_0_2_1_1_1.RDa",1,2,1,10,28.0021966438978
"3631","article_0_2_1_1_1.RDa",1,2,2,1,28.0641653218486
"3632","article_0_2_1_1_1.RDa",1,2,2,2,28.0199254420815
"3633","article_0_2_1_1_1.RDa",1,2,2,3,28.0180689702525
"3634","article_0_2_1_1_1.RDa",1,2,2,4,28.0174422880827
"3635","article_0_2_1_1_1.RDa",1,2,2,5,28.0336068387361
"3636","article_0_2_1_1_1.RDa",1,2,2,6,28.0207940779279
"3637","article_0_2_1_1_1.RDa",1,2,2,7,28.0168778895999
"3638","article_0_2_1_1_1.RDa",1,2,2,8,28.0157869939
"3639","article_0_2_1_1_1.RDa",1,2,2,9,28.017384670865
"3640","article_0_2_1_1_1.RDa",1,2,2,10,28.0179789613779
"3641","article_0_2_1_1_1.RDa",2,1,1,1,27.9513942670365
"3642","article_0_2_1_1_1.RDa",2,1,1,2,27.9522571344473
"3643","article_0_2_1_1_1.RDa",2,1,1,3,27.9592193902525
"3644","article_0_2_1_1_1.RDa",2,1,1,4,27.9146618388473
"3645","article_0_2_1_1_1.RDa",2,1,1,5,27.9180480314202
"3646","article_0_2_1_1_1.RDa",2,1,1,6,27.926544004228
"3647","article_0_2_1_1_1.RDa",2,1,1,7,27.9259967459039
"3648","article_0_2_1_1_1.RDa",2,1,1,8,27.9230632520141
"3649","article_0_2_1_1_1.RDa",2,1,1,9,27.9251357942552
"3650","article_0_2_1_1_1.RDa",2,1,1,10,27.9211484103227
"3651","article_0_2_1_1_1.RDa",2,1,2,1,27.9766873688682
"3652","article_0_2_1_1_1.RDa",2,1,2,2,27.9856923641444
"3653","article_0_2_1_1_1.RDa",2,1,2,3,27.9849141404779
"3654","article_0_2_1_1_1.RDa",2,1,2,4,27.9456871335417
"3655","article_0_2_1_1_1.RDa",2,1,2,5,27.9193179733626
"3656","article_0_2_1_1_1.RDa",2,1,2,6,27.919390225292
"3657","article_0_2_1_1_1.RDa",2,1,2,7,27.9203410392156
"3658","article_0_2_1_1_1.RDa",2,1,2,8,27.9246895105975
"3659","article_0_2_1_1_1.RDa",2,1,2,9,27.9239320948774
"3660","article_0_2_1_1_1.RDa",2,1,2,10,27.9226644922001
"3661","article_0_2_1_1_1.RDa",2,2,1,1,28.0310428952584
"3662","article_0_2_1_1_1.RDa",2,2,1,2,27.912556541107
"3663","article_0_2_1_1_1.RDa",2,2,1,3,27.9109895523408
"3664","article_0_2_1_1_1.RDa",2,2,1,4,27.930886044524
"3665","article_0_2_1_1_1.RDa",2,2,1,5,27.9316467964108
"3666","article_0_2_1_1_1.RDa",2,2,1,6,27.9344740746232
"3667","article_0_2_1_1_1.RDa",2,2,1,7,27.9320675059976
"3668","article_0_2_1_1_1.RDa",2,2,1,8,27.9336084915208
"3669","article_0_2_1_1_1.RDa",2,2,1,9,27.9301388812275
"3670","article_0_2_1_1_1.RDa",2,2,1,10,27.9284336900399
"3671","article_0_2_1_1_1.RDa",2,2,2,1,27.9502931410606
"3672","article_0_2_1_1_1.RDa",2,2,2,2,27.9202749555459
"3673","article_0_2_1_1_1.RDa",2,2,2,3,27.9191401089165
"3674","article_0_2_1_1_1.RDa",2,2,2,4,27.9355162883306
"3675","article_0_2_1_1_1.RDa",2,2,2,5,27.9331570086697
"3676","article_0_2_1_1_1.RDa",2,2,2,6,27.9354766230421
"3677","article_0_2_1_1_1.RDa",2,2,2,7,27.9346463706535
"3678","article_0_2_1_1_1.RDa",2,2,2,8,27.9328444686197
"3679","article_0_2_1_1_1.RDa",2,2,2,9,27.9310855990218
"3680","article_0_2_1_1_1.RDa",2,2,2,10,27.9333756306557
"3681","article_0_2_1_2_0.RDa",1,1,1,1,28.2753157757094
"3682","article_0_2_1_2_0.RDa",1,1,1,2,28.2791244493235
"3683","article_0_2_1_2_0.RDa",1,1,1,3,28.2727239200975
"3684","article_0_2_1_2_0.RDa",1,1,1,4,28.2704652644396
"3685","article_0_2_1_2_0.RDa",1,1,1,5,28.268693158927
"3686","article_0_2_1_2_0.RDa",1,1,1,6,28.2680934552182
"3687","article_0_2_1_2_0.RDa",1,1,1,7,28.2689735603096
"3688","article_0_2_1_2_0.RDa",1,1,1,8,28.2721141618568
"3689","article_0_2_1_2_0.RDa",1,1,1,9,28.2671342565977
"3690","article_0_2_1_2_0.RDa",1,1,1,10,28.2716334962396
"3691","article_0_2_1_2_0.RDa",1,1,2,1,28.2771988342995
"3692","article_0_2_1_2_0.RDa",1,1,2,2,28.2794601756497
"3693","article_0_2_1_2_0.RDa",1,1,2,3,28.2706974041485
"3694","article_0_2_1_2_0.RDa",1,1,2,4,28.2722371907844
"3695","article_0_2_1_2_0.RDa",1,1,2,5,28.268246396492
"3696","article_0_2_1_2_0.RDa",1,1,2,6,28.2701633056428
"3697","article_0_2_1_2_0.RDa",1,1,2,7,28.271875972606
"3698","article_0_2_1_2_0.RDa",1,1,2,8,28.2745963552929
"3699","article_0_2_1_2_0.RDa",1,1,2,9,28.2730357625318
"3700","article_0_2_1_2_0.RDa",1,1,2,10,28.271984059954
"3701","article_0_2_1_2_0.RDa",1,2,1,1,28.2736581109576
"3702","article_0_2_1_2_0.RDa",1,2,1,2,28.2798953302234
"3703","article_0_2_1_2_0.RDa",1,2,1,3,28.2758041477532
"3704","article_0_2_1_2_0.RDa",1,2,1,4,28.2775531101142
"3705","article_0_2_1_2_0.RDa",1,2,1,5,28.2757867809285
"3706","article_0_2_1_2_0.RDa",1,2,1,6,28.2758415866844
"3707","article_0_2_1_2_0.RDa",1,2,1,7,28.2745508597426
"3708","article_0_2_1_2_0.RDa",1,2,1,8,28.2750382885254
"3709","article_0_2_1_2_0.RDa",1,2,1,9,28.2748676729323
"3710","article_0_2_1_2_0.RDa",1,2,1,10,28.2754276404748
"3711","article_0_2_1_2_0.RDa",1,2,2,1,28.2784144962736
"3712","article_0_2_1_2_0.RDa",1,2,2,2,28.2808973810205
"3713","article_0_2_1_2_0.RDa",1,2,2,3,28.2776252120496
"3714","article_0_2_1_2_0.RDa",1,2,2,4,28.2704667041499
"3715","article_0_2_1_2_0.RDa",1,2,2,5,28.2753175993914
"3716","article_0_2_1_2_0.RDa",1,2,2,6,28.2766382362821
"3717","article_0_2_1_2_0.RDa",1,2,2,7,28.2732448979531
"3718","article_0_2_1_2_0.RDa",1,2,2,8,28.2732892798303
"3719","article_0_2_1_2_0.RDa",1,2,2,9,28.2716663552998
"3720","article_0_2_1_2_0.RDa",1,2,2,10,28.2735724087958
"3721","article_0_2_1_2_0.RDa",2,1,1,1,28.1844017459112
"3722","article_0_2_1_2_0.RDa",2,1,1,2,28.1856399384363
"3723","article_0_2_1_2_0.RDa",2,1,1,3,28.1881804653988
"3724","article_0_2_1_2_0.RDa",2,1,1,4,28.1818412553628
"3725","article_0_2_1_2_0.RDa",2,1,1,5,28.1879654132626
"3726","article_0_2_1_2_0.RDa",2,1,1,6,28.1861722394463
"3727","article_0_2_1_2_0.RDa",2,1,1,7,28.1877788161802
"3728","article_0_2_1_2_0.RDa",2,1,1,8,28.1900321301496
"3729","article_0_2_1_2_0.RDa",2,1,1,9,28.1885125090641
"3730","article_0_2_1_2_0.RDa",2,1,1,10,28.1867517052411
"3731","article_0_2_1_2_0.RDa",2,1,2,1,28.1826969225545
"3732","article_0_2_1_2_0.RDa",2,1,2,2,28.1900488595651
"3733","article_0_2_1_2_0.RDa",2,1,2,3,28.1884383324938
"3734","article_0_2_1_2_0.RDa",2,1,2,4,28.1830494064536
"3735","article_0_2_1_2_0.RDa",2,1,2,5,28.1876437255054
"3736","article_0_2_1_2_0.RDa",2,1,2,6,28.1861959754994
"3737","article_0_2_1_2_0.RDa",2,1,2,7,28.1886313694011
"3738","article_0_2_1_2_0.RDa",2,1,2,8,28.1868292414069
"3739","article_0_2_1_2_0.RDa",2,1,2,9,28.1895529562595
"3740","article_0_2_1_2_0.RDa",2,1,2,10,28.1855699192495
"3741","article_0_2_1_2_0.RDa",2,2,1,1,28.1843962588536
"3742","article_0_2_1_2_0.RDa",2,2,1,2,28.1854450729724
"3743","article_0_2_1_2_0.RDa",2,2,1,3,28.1869464682776
"3744","article_0_2_1_2_0.RDa",2,2,1,4,28.1855428497503
"3745","article_0_2_1_2_0.RDa",2,2,1,5,28.1845448106947
